agent,convergence,rand_rpr,rand_ppg,rand_nwins,rand_winp,heur_rpr,heur_ppg,heur_nwins,heur_winp
qfa-0-3402,57.301357684544634,0.008098134752656125,46.510000000000005,67,0.67,0.006778697783268379,2.5300000000000002,29,0.29
qfa-0-3403,76.98597887084028,0.00955294071132647,38.43,68,0.68,0.008668264460993206,8.58,33,0.33
qfa-0-3404,18.504757086783556,0.009740981092038959,44.86,68,0.68,0.00894319587829994,12.010000000000002,35,0.35
qfa-0-3405,13.671483239627555,0.010387191445062623,38.910000000000004,66,0.66,0.009036579318754802,10.319999999999999,32,0.32
qfa-0-3406,40.83077453739211,0.009393109722334207,39.61,66,0.66,0.00944475567885793,22.81,43,0.43
qfa-0-3407,39.17428989027038,0.008021148488330285,38.529999999999994,60,0.6,0.0079217043561667,5.820000000000001,33,0.33
qfa-0-3408,34.7001575385065,0.007801187640922918,49.7,73,0.73,0.007730203994601248,6.489999999999999,30,0.3
qfa-0-3410,48.87592829862866,0.00828642013133682,36.1,64,0.64,0.007649786386053924,9.129999999999999,35,0.35
qfa-0-3411,25.50200917870837,0.009182117289799152,39.84,57,0.57,0.009266842540317762,14.229999999999999,36,0.36
qfa-0-3412,75.67019986973894,0.007484717459591335,34.059999999999995,68,0.68,0.00646497450702002,19.79,41,0.41
qfa-0-3413,69.69961725578835,0.008375732110267287,48.25,67,0.67,0.007300389443134848,17.919999999999998,36,0.36
qfa-0-3414,28.402982138378174,0.009653019240888131,48.74999999999999,71,0.71,0.007822058931284057,20.009999999999998,42,0.42
qfa-0-3415,18.805756331306487,0.009598684227131863,49.96,72,0.72,0.008454584492113493,9.55,35,0.35
qfa-0-3416,20.361804052306972,0.00978842668727259,46.29,68,0.68,0.008027855895954053,23.46,41,0.41
qfa-0-3417,44.37632727439995,0.0072564183766734595,32.120000000000005,59,0.59,0.007550392568600625,12.599999999999998,33,0.33
qfa-0-3418,32.57364665962561,0.010317577199825545,41.42,67,0.67,0.009818103778386197,10.03,25,0.25
qfa-0-3419,62.95696454607683,0.009573735090079822,49.13,65,0.65,0.008459655673336357,8.2,32,0.32
qfa-0-3420,62.389327234802174,0.00699607537218442,48.0,70,0.7,0.0072123565681087316,8.530000000000001,34,0.34
qfa-0-3421,44.68229851258928,0.0082144963855653,37.11,61,0.61,0.008200488586893605,11.95,38,0.38
qfa-0-3422,38.1874092926727,0.009928706314420405,46.18,64,0.64,0.008977681828383197,17.160000000000004,43,0.43
qfa-0-3423,41.72579923781138,0.01057058626965373,38.78,68,0.68,0.009681449548033511,11.02,32,0.32
qfa-0-3424,74.95279690548946,0.00843904718948743,46.93999999999999,69,0.69,0.007998565630103493,16.719999999999995,37,0.37
qfa-0-3425,61.6119270801628,0.009471151458477442,48.96000000000001,64,0.64,0.009281183790719932,15.86,36,0.36
qfa-0-3426,37.80549037838789,0.009370371100356992,41.96,62,0.62,0.009717858351454197,28.839999999999996,48,0.48
qfa-0-3428,35.568550377938685,0.008453743957527352,44.040000000000006,63,0.63,0.007705284616362657,8.839999999999998,35,0.35
qfa-0-3429,40.778786526007885,0.008357979855860878,42.1,61,0.61,0.008051922109525416,15.329999999999998,38,0.38
qfa-0-3430,33.41161167170675,0.00947573097734374,40.29,61,0.61,0.008750726485157767,7.7,26,0.26
qfa-0-3431,57.30314567484158,0.00936547987196308,37.809999999999995,60,0.6,0.008772360070416114,16.66,32,0.32
qfa-0-3432,28.263128656472478,0.009258477638748933,35.269999999999996,63,0.63,0.008579881361827624,12.27,32,0.32
qfa-0-3433,42.83414719425096,0.00950238140075535,42.84000000000001,63,0.63,0.00859690993455571,14.98,35,0.35
qfa-0-3434,16.627432385300654,0.009408807557091893,45.29,68,0.68,0.00876643162705874,7.7700000000000005,39,0.39
qfa-0-3435,30.38047030129927,0.00951228315235786,47.34,68,0.68,0.00854158795868248,19.34,36,0.36
qfa-0-3436,34.713234684539295,0.009440877709541327,39.56,62,0.62,0.009228540008285874,23.509999999999998,35,0.35
qfa-0-3437,37.99887269019499,0.007989538179235558,43.58,67,0.67,0.007184286475009466,16.47,32,0.32
qfa-0-3438,58.75971771980408,0.009639176195538753,47.660000000000004,64,0.64,0.008909453378060215,15.959999999999999,37,0.37
qfa-0-3439,63.6744093440757,0.009752629580307533,45.730000000000004,72,0.72,0.00929923964231061,18.1,30,0.3
qfa-0-3440,34.66422794126641,0.006580939360414362,35.480000000000004,58,0.58,0.007545904219684416,9.579999999999998,26,0.26
qfa-0-3441,54.51434121596808,0.009248513723691487,45.260000000000005,64,0.64,0.00854120283834946,18.1,35,0.35
qfa-0-3442,21.09760755191521,0.007284247982447173,41.129999999999995,68,0.68,0.007220324019849249,11.04,34,0.34
qfa-0-3443,31.444793057023983,0.009335446869576432,43.589999999999996,75,0.75,0.008372222865303583,18.82,39,0.39
qfa-0-3444,43.15638186717738,0.009539676054197177,39.78000000000001,59,0.59,0.008627231624603845,18.470000000000002,42,0.42
qfa-0-3446,61.240223984150006,0.008706324567073627,37.83,59,0.59,0.008194091385450155,14.549999999999997,30,0.3
qfa-0-3447,52.5017252564148,0.008719712817512045,52.77,73,0.73,0.007460680735006653,17.92,35,0.35
qfa-0-3448,40.46494402156207,0.010630784399476284,47.0,74,0.74,0.009934210327527221,11.869999999999997,35,0.35
qfa-0-3449,58.68829972092769,0.009765802809786827,46.65,63,0.63,0.00931983979351083,19.55,44,0.44
qfa-0-3450,68.04758704047232,0.007536177391679941,30.759999999999998,58,0.58,0.007914541257898988,16.96,34,0.34
qfa-0-3451,36.09307612842388,0.008628815273771878,50.35,63,0.63,0.0077813495143761405,22.29,40,0.4
qfa-0-3452,41.30428688145959,0.01081447237996708,42.989999999999995,68,0.68,0.009510636972952949,10.739999999999998,36,0.36
qfa-0-3453,44.26219465729002,0.008830224601886176,45.730000000000004,62,0.62,0.007830732399852946,2.3800000000000003,28,0.28
qfa-0-3454,44.63867211998337,0.007651024623325084,41.37,58,0.58,0.007230845406727733,14.239999999999998,33,0.33
qfa-0-3455,48.53310138684392,0.009737860969938051,39.72,67,0.67,0.009222935635357104,3.47,28,0.28
qfa-0-3456,51.81298890150752,0.009790884325382025,39.980000000000004,68,0.68,0.009033150694302446,1.8900000000000001,28,0.28
qfa-0-3457,24.446235931871584,0.009491392776730773,42.65,63,0.63,0.00883073954203847,12.59,31,0.31
qfa-0-3458,39.290790169891636,0.008963424440050329,49.54,61,0.61,0.008447201983950011,5.9399999999999995,28,0.28
qfa-0-3459,42.42069556608687,0.007199007425110061,38.5,65,0.65,0.006797630686856883,9.53,31,0.31
qfa-0-3460,33.998092616779196,0.008760945803332646,42.76,68,0.68,0.008652921738553252,13.809999999999999,38,0.38
qfa-0-3461,58.32856248899396,0.010242281961485569,40.39,61,0.61,0.009314678045222863,9.610000000000001,28,0.28
qfa-0-3462,43.05877979247722,0.008208170171954202,38.06,63,0.63,0.007819577946750467,21.45,40,0.4
qfa-0-3464,49.30714881738509,0.007621731225737671,38.4,65,0.65,0.006963281549095307,15.959999999999999,35,0.35
qfa-0-3465,55.51514164055044,0.009913728102249815,35.47,57,0.57,0.009715568722030532,17.9,44,0.44
qfa-0-3466,20.32046084022757,0.009901920224148117,45.809999999999995,65,0.65,0.00870139569429552,17.07,43,0.43
qfa-0-3467,38.36666348188693,0.009023516241723156,45.19,71,0.71,0.008512086632066164,24.04,41,0.41
qfa-0-3468,36.52991753703705,0.01052223954902477,39.99,62,0.62,0.009010284907296365,5.5,36,0.36
qfa-0-3469,37.88326773766383,0.010214645645311694,46.99,71,0.71,0.008736292838123879,12.479999999999999,38,0.38
qfa-0-3470,38.80005293338305,0.00943740162086162,38.160000000000004,67,0.67,0.008809488476281564,16.43,39,0.39
qfa-0-3471,24.909505935594932,0.00854744879729136,40.790000000000006,68,0.68,0.00808184247423874,12.540000000000001,31,0.31
qfa-0-3472,25.736463556901647,0.008572629860664644,41.32,59,0.59,0.0073808224867795685,12.21,35,0.35
qfa-0-3473,50.52411691537331,0.00999535337200402,45.36,65,0.65,0.009476743901205757,22.07,46,0.46
qfa-0-3474,42.73040119133388,0.010369731894964512,42.37,63,0.63,0.009869384268814233,9.62,31,0.31
qfa-0-3475,40.35982808160494,0.010557118595598639,49.67,69,0.69,0.009359431193772725,22.619999999999997,37,0.37
qfa-0-3476,41.254739412804085,0.009419404232342981,43.22,66,0.66,0.008499546567480365,10.89,30,0.3
qfa-0-3477,20.931228410133087,0.009594055954828453,39.05,61,0.61,0.007752262193555301,12.01,39,0.39
qfa-0-3478,16.612015450951112,0.010113798958633778,41.06,69,0.69,0.009583872169764076,12.470000000000002,30,0.3
qfa-0-3479,43.5607290367263,0.00944978425532277,46.959999999999994,63,0.63,0.008541337271147652,13.430000000000001,29,0.29
qfa-0-3480,37.922322850509175,0.007530998738350757,36.62,58,0.58,0.00776393064712338,18.190000000000005,39,0.39
qfa-0-3482,37.368276272608874,0.00795211073938137,41.910000000000004,67,0.67,0.007660746018016295,9.610000000000001,33,0.33
qfa-0-3483,16.21480938495027,0.008609265019090801,45.790000000000006,67,0.67,0.006741652526021264,1.1199999999999999,29,0.29
qfa-0-3484,33.84510812610705,0.008696608299781802,37.36999999999999,60,0.6,0.008140057808517346,20.48,37,0.37
qfa-0-3485,47.97777583625686,0.009808449061162919,40.35,57,0.57,0.01003785664066674,15.569999999999999,28,0.28
qfa-0-3486,49.12340189494989,0.009336486044893778,38.64,58,0.58,0.008269590719190738,15.5,31,0.31
qfa-0-3487,47.55260828183876,0.008832475936020153,32.290000000000006,62,0.62,0.008743624375818191,6.19,34,0.34
qfa-0-3488,46.929503510461046,0.010071347877526383,43.67,62,0.62,0.009270993947491906,8.77,34,0.34
qfa-0-3489,17.3365758817001,0.009686259088293386,36.91000000000001,58,0.58,0.008649501463425694,21.29,36,0.36
qfa-0-3490,38.77999019653635,0.010419870694540787,38.08,63,0.63,0.009338163033083834,2.59,24,0.24
qfa-0-3491,34.00729955569565,0.008524266742695534,37.440000000000005,61,0.61,0.009198287692968325,21.46,40,0.4
qfa-0-3492,40.162331084736586,0.009039098446328471,44.57,67,0.67,0.008217016607963363,10.72,31,0.31
qfa-0-3493,40.091771520058856,0.009140643216057062,44.42999999999999,58,0.58,0.008204387270655842,9.569999999999999,35,0.35
qfa-0-3494,14.694954507502937,0.009598901762977041,42.58,66,0.66,0.008413716601032325,2.7199999999999998,26,0.26
qfa-0-3495,12.48883864213461,0.009412832395884627,47.330000000000005,71,0.71,0.009071679887787164,11.620000000000001,36,0.36
qfa-0-3496,32.915172491434156,0.01054664636228522,41.92999999999999,61,0.61,0.009664354102496773,11.739999999999998,38,0.38
qfa-0-3497,53.61985864826879,0.009175062092249081,42.17,72,0.72,0.007516695859849288,23.03,48,0.48
qfa-0-3498,38.51791485011029,0.008534362451286812,47.43,62,0.62,0.008074334325928797,16.07,41,0.41
qfa-0-3499,45.66049540782373,0.0091055293965673,38.15999999999999,62,0.62,0.00793520485029989,15.879999999999999,36,0.36
qfa-0-3500,34.971799406478524,0.009157512608241946,41.45,54,0.54,0.009053847800574732,23.32,37,0.37
qfa-0-3501,29.724262223709342,0.007713085421972944,38.94,54,0.54,0.007098713232024809,-0.5800000000000004,32,0.32
qfa-0-3502,38.26379554053568,0.009932053381949722,44.60000000000001,68,0.68,0.009385223476903596,19.15,34,0.34
qfa-0-3503,36.53407217523824,0.009734596920038608,43.11000000000001,67,0.67,0.008318807962499078,7.910000000000001,32,0.32
qfa-0-3504,41.458539956445996,0.01053655069529117,47.36000000000001,69,0.69,0.009451470597639745,16.339999999999996,36,0.36
qfa-0-3505,38.22362002411478,0.00894911893036177,41.17,64,0.64,0.008395327042889587,7.290000000000001,30,0.3
qfa-0-3506,19.924348944865855,0.008764083187480124,44.52,73,0.73,0.008557963860356557,15.709999999999999,38,0.38
qfa-0-3507,51.722860933333244,0.0060658864952657186,43.46,55,0.55,0.005966712933668061,-5.81,24,0.24
qfa-0-3508,50.73476977291429,0.00858585395337057,43.12,62,0.62,0.008269584494428297,17.300000000000004,42,0.42
qfa-0-3509,27.018702190632204,0.009927050151376121,46.67,73,0.73,0.009112983422285186,13.559999999999999,39,0.39
qfa-0-3510,25.449628839623365,0.0097721751678495,37.05,62,0.62,0.009202352842049835,8.3,33,0.33
qfa-0-3511,26.959517525483143,0.008425643944722033,36.57,54,0.54,0.008182824557080701,19.41,38,0.38
qfa-0-3512,46.224463670142285,0.010126649206989712,45.39,63,0.63,0.009654213299588934,10.610000000000001,31,0.31
qfa-0-3513,39.02367950216112,0.008250977209244371,36.1,61,0.61,0.008378451394451578,22.75,40,0.4
qfa-0-3514,36.609888726328975,0.007385357092315592,49.699999999999996,61,0.61,0.0073344139980130296,21.859999999999996,41,0.41
qfa-0-3515,56.67133555192352,0.007747223995600299,43.790000000000006,69,0.69,0.007175084439505655,15.939999999999998,38,0.38
qfa-0-3516,33.52861085761071,0.008854031065365092,46.63,66,0.66,0.009178384575049455,20.190000000000005,40,0.4
qfa-0-3518,57.15958617398126,0.008184727162796522,43.949999999999996,70,0.7,0.0079426542383969,13.74,33,0.33
qfa-0-3519,26.32250697775866,0.01021446187798741,38.59,64,0.64,0.009317200416506497,12.059999999999997,36,0.36
qfa-0-3520,55.7549977320879,0.00971630448074088,47.12,67,0.67,0.008765049896675087,-2.18,27,0.27
qfa-0-3521,32.7964932850677,0.008325069802575292,44.61,64,0.64,0.007609971504886853,14.13,36,0.36
qfa-0-3522,39.04437990677839,0.008365290646172193,33.29,61,0.61,0.00790470480707408,0.11999999999999993,25,0.25
qfa-0-3523,24.47826822338657,0.008850345495360953,44.36,67,0.67,0.0076243874705033896,9.78,32,0.32
qfa-0-3524,53.999790861786344,0.007786437462065227,38.510000000000005,62,0.62,0.007935378070318822,17.940000000000005,29,0.29
qfa-0-3525,54.14802797041792,0.007957217254528411,45.97,66,0.66,0.007505235465104361,16.32,38,0.38
qfa-0-3526,30.580967554805675,0.00912519021019542,41.129999999999995,58,0.58,0.009205113671739217,9.93,37,0.37
qfa-0-3527,21.268974690913435,0.009137317373941994,39.349999999999994,64,0.64,0.008544453885093287,12.940000000000001,37,0.37
qfa-0-3528,36.599357559802435,0.009286582435334778,42.05,51,0.51,0.008959949143166298,5.73,35,0.35
qfa-0-3529,60.30912894044399,0.008257482765339998,38.9,63,0.63,0.007187449757333382,4.1899999999999995,28,0.28
qfa-0-3530,55.25459580463826,0.008621839177694945,41.61000000000001,64,0.64,0.008572850556743162,13.52,40,0.4
qfa-0-3531,52.96073207184355,0.008156577267893112,25.689999999999998,45,0.45,0.008378518352872283,8.839999999999998,27,0.27
qfa-0-3532,67.59118912698014,0.00927409043150136,37.019999999999996,59,0.59,0.00922768013789451,16.37,37,0.37
qfa-0-3533,54.91534141311516,0.010067864855967114,41.11999999999999,62,0.62,0.008867498719150432,7.49,28,0.28
qfa-0-3534,50.474124619527394,0.009540951702798499,47.190000000000005,69,0.69,0.008758340976436891,7.0600000000000005,32,0.32
qfa-0-3536,26.052885742738162,0.008762673054633711,50.730000000000004,76,0.76,0.008457696195099817,6.470000000000001,30,0.3
qfa-0-3537,47.289091699154234,0.008487263469399872,29.450000000000006,63,0.63,0.008627420566467307,6.859999999999999,31,0.31
qfa-0-3538,53.36311276714589,0.008482559514630943,36.76,60,0.6,0.007514674043881506,6.83,31,0.31
qfa-0-3539,23.034623268656503,0.008039854299614953,48.730000000000004,67,0.67,0.008162181889391457,26.52,46,0.46
qfa-0-3540,19.43374099089985,0.00990766417753771,47.160000000000004,64,0.64,0.009627840351166707,13.39,40,0.4
qfa-0-3541,29.00874149094712,0.009818478426846508,44.120000000000005,64,0.64,0.00959858498697511,17.97,33,0.33
qfa-0-3542,28.741453587760525,0.009150846982639255,45.309999999999995,69,0.69,0.008399641669461333,15.219999999999999,30,0.3
qfa-0-3543,38.18050848811478,0.007130265535757291,36.85,60,0.6,0.007119802337387657,12.059999999999999,36,0.36
qfa-0-3544,43.69279229745711,0.007770229482618118,38.08,65,0.65,0.009091291557703407,7.029999999999999,24,0.24
qfa-0-3545,44.73519053368667,0.008935300191612549,36.970000000000006,63,0.63,0.008545365460382067,12.929999999999996,36,0.36
qfa-0-3546,40.13890926675294,0.009811133344801534,46.37,77,0.77,0.008892805372346067,-1.1000000000000003,31,0.31
qfa-0-3547,79.79880344045452,0.008504186638206271,39.07000000000001,59,0.59,0.008526707123703401,25.379999999999995,37,0.37
qfa-0-3548,55.87544201547381,0.008164257013968838,46.24999999999999,71,0.71,0.00716333679790933,13.589999999999998,41,0.41
qfa-0-3549,51.56629828444436,0.008396849866941766,47.36999999999999,67,0.67,0.007897492009657156,16.3,39,0.39
qfa-0-3550,61.69494643626947,0.006017505636793301,33.39,55,0.55,0.005687257086984586,12.799999999999997,35,0.35
qfa-0-3551,55.016260432798305,0.008783156353260447,41.32000000000001,61,0.61,0.008974266074171651,16.54,35,0.35
qfa-0-3552,48.42638455061511,0.00893288107884757,42.910000000000004,60,0.6,0.008592962158035195,7.49,33,0.33
qfa-0-3554,28.654125426028187,0.008721717918769386,42.699999999999996,56,0.56,0.008321232985272655,2.88,30,0.3
qfa-0-3555,50.54007480710295,0.008699284774200181,44.769999999999996,66,0.66,0.007490615518121292,0.6500000000000001,28,0.28
qfa-0-3556,20.392259615554607,0.008690123142835423,45.73,62,0.62,0.008806782640293947,11.31,38,0.38
qfa-0-3557,40.085529731332194,0.0075633179945855345,36.730000000000004,54,0.54,0.00833473829040995,11.390000000000004,38,0.38
qfa-0-3558,52.49978580099626,0.00951901934701152,43.67,66,0.66,0.007984605355040886,16.729999999999997,36,0.36
qfa-0-3559,26.021545217393076,0.0085634117060919,52.21999999999999,64,0.64,0.008036562961871517,10.079999999999998,33,0.33
qfa-0-3560,51.32558612367259,0.008942585050091226,43.32,64,0.64,0.008549514260998847,4.0200000000000005,30,0.3
qfa-0-3561,49.19071374108077,0.009995485008824004,43.5,63,0.63,0.008930855514107409,10.950000000000001,34,0.34
qfa-0-3562,56.429052435745525,0.008672089492925474,44.22,64,0.64,0.007783959520379119,17.44,42,0.42
qfa-0-3563,61.61073525849513,0.007787070744280315,32.09,51,0.51,0.006066859465799869,10.3,33,0.33
qfa-0-3564,63.30144598161733,0.009513644926463897,53.81,75,0.75,0.008414281661517684,23.18,43,0.43
qfa-0-3565,40.845525729159206,0.008987833506351964,44.67,68,0.68,0.008060618863426397,11.09,37,0.37
qfa-0-3566,40.932171944120554,0.007967793363599079,44.33,65,0.65,0.0075240885951417605,10.03,44,0.44
qfa-0-3567,21.44768865822862,0.007632361282564994,46.709999999999994,64,0.64,0.006776289978492328,16.6,34,0.34
qfa-0-3568,59.22801370689166,0.009435774216443104,43.68,68,0.68,0.008067332374013721,12.91,37,0.37
qfa-0-3569,51.0044823308951,0.009412681521526765,44.199999999999996,69,0.69,0.00894388310628664,16.119999999999997,35,0.35
qfa-0-3570,40.033669414953465,0.009104853209246611,45.43,62,0.62,0.008701123804544676,20.77,37,0.37
qfa-0-3572,42.00636452706879,0.009927773645249549,46.879999999999995,65,0.65,0.009060648815220666,12.57,40,0.4
qfa-0-3573,51.18902365879478,0.008606803645721462,39.57000000000001,63,0.63,0.007883102801161432,0.030000000000000072,23,0.23
qfa-0-3574,40.18722474286218,0.008910643527287166,41.209999999999994,65,0.65,0.007725123236084722,8.96,26,0.26
qfa-0-3575,34.17711634788757,0.006670007849806499,43.86999999999999,61,0.61,0.00701755406910305,10.830000000000002,35,0.35
qfa-0-3576,47.49078461075264,0.010301601683603287,46.19,69,0.69,0.008626752765001099,6.489999999999999,27,0.27
qfa-0-3577,57.833122569329824,0.007904441921824415,44.510000000000005,64,0.64,0.008563668666998005,0.3399999999999997,35,0.35
qfa-0-3578,40.536014526380946,0.008757076601752933,54.239999999999995,71,0.71,0.008040257782157417,19.120000000000005,40,0.4
qfa-0-3579,47.79410674120383,0.007651762364686174,44.61,69,0.69,0.007302376777401418,13.319999999999999,34,0.34
qfa-0-3580,35.899095815554766,0.007058808056079738,37.459999999999994,57,0.57,0.00681032011860219,18.55,37,0.37
qfa-0-3581,50.00676397799058,0.008791330720001888,51.21,70,0.7,0.007509896749437178,15.25,37,0.37
qfa-0-3582,42.79626957372035,0.009484285617294095,40.2,64,0.64,0.00872473753840849,11.370000000000001,43,0.43
qfa-0-3583,39.16815620857653,0.009153843204883817,33.589999999999996,61,0.61,0.008163227284073192,9.61,33,0.33
qfa-0-3584,41.40195120665078,0.009272058417502328,41.36,67,0.67,0.008177443380140042,-0.04999999999999973,35,0.35
qfa-0-3585,41.80995352159094,0.007847520431957947,40.480000000000004,60,0.6,0.007726235268510207,22.08,38,0.38
qfa-0-3586,42.61847579888522,0.009697577717413025,35.82,61,0.61,0.009537848094507095,19.02,35,0.35
qfa-0-3587,36.15966037937261,0.008520308246766842,40.910000000000004,56,0.56,0.007563104927613519,17.99,42,0.42
qfa-0-3588,38.29272688296723,0.009358953954361749,50.55,66,0.66,0.008624075716810193,12.56,40,0.4
qfa-0-3589,34.215237622978705,0.009246357027513943,47.64,72,0.72,0.008999055574441287,23.57,42,0.42
qfa-0-3590,41.09141151515085,0.006192468900894617,40.599999999999994,67,0.67,0.006430505348915044,11.26,38,0.38
qfa-0-3591,46.78173627309748,0.007714185834553829,23.769999999999996,54,0.54,0.00799920799481151,15.809999999999999,41,0.41
qfa-0-3592,32.99079255947095,0.008739129903101519,41.59,70,0.7,0.007996981124947513,23.939999999999998,40,0.4
qfa-0-3593,28.796069415958048,0.009326492375380989,42.39,65,0.65,0.009033266474535114,17.39,34,0.34
qfa-0-3594,33.508317004947244,0.00904243304377065,47.83,66,0.66,0.00934532293614955,5.42,34,0.34
qfa-0-3595,15.020525648594665,0.009075204220929011,42.349999999999994,64,0.64,0.008055937721614143,11.91,33,0.33
qfa-0-3596,44.13584845546326,0.00951743986877275,39.81,65,0.65,0.009209187549782508,5.84,28,0.28
qfa-0-3597,45.07036006693116,0.009042136423277548,45.910000000000004,73,0.73,0.009162445882008735,12.140000000000002,31,0.31
qfa-0-3598,34.54951579026333,0.00802644396791739,36.21,61,0.61,0.0079158744285639,-2.6,26,0.26
qfa-0-3599,43.03895712004695,0.00893069755188983,46.33,61,0.61,0.008340001547527728,3.2900000000000005,35,0.35
qfa-0-3600,33.62219523358601,0.008191056967446002,39.47,57,0.57,0.007436142469068414,13.930000000000001,37,0.37
qfa-0-3601,40.48626324096556,0.00825125927404472,38.89,68,0.68,0.007786327525717345,1.3799999999999997,28,0.28
qfa-0-3602,33.928570075038635,0.007482470114964643,40.94,72,0.72,0.006803171447300536,0.2799999999999997,31,0.31
qfa-0-3603,50.24216963961781,0.008808991281555637,46.27,65,0.65,0.008131822347160759,5.8999999999999995,30,0.3
qfa-0-3604,43.03040924036346,0.006929450277943558,39.71,63,0.63,0.006270499084391676,2.9700000000000015,33,0.33
qfa-0-3605,47.33344967811313,0.009466795776525098,46.36,71,0.71,0.009480963854083051,15.12,33,0.33
qfa-0-3606,19.38276467106115,0.009254044168324755,42.900000000000006,70,0.7,0.008368711527016782,10.209999999999997,30,0.3
qfa-0-3283,27.68671918508518,0.010344299213474798,38.7,52,0.52,0.00895847600763627,14.99,30,0.3
qfa-0-3300,37.27172887616087,0.008772367680102588,48.89000000000001,74,0.74,0.008388330157662759,17.81,39,0.39
qfa-0-3319,49.266517518939715,0.010042763175080122,41.30999999999999,61,0.61,0.009390784656332462,7.38,28,0.28
qfa-0-3337,37.09911193638596,0.00906037424988938,50.970000000000006,63,0.63,0.008907607666370148,16.46,40,0.4
qfa-0-3355,51.871982590420515,0.007296938544042746,49.239999999999995,64,0.64,0.007416995869502653,8.05,32,0.32
qfa-0-3373,45.03287992976795,0.009786617281914184,42.599999999999994,63,0.63,0.008930545141940596,16.1,31,0.31
qfa-0-3391,50.83965802615804,0.010171215091597048,44.17,62,0.62,0.009158464294392779,24.42,33,0.33
qfa-0-3409,33.09166812406036,0.008921855786666667,42.379999999999995,73,0.73,0.007672547054539941,21.790000000000003,39,0.39
qfa-0-3427,40.579591477586476,0.010466045773352181,49.199999999999996,73,0.73,0.009872246095777052,22.05,41,0.41
qfa-0-3445,36.20694919915573,0.0088336140621619,42.93,68,0.68,0.00836302180134721,9.85,31,0.31
qfa-0-3463,58.37835978440033,0.007950641439907565,47.910000000000004,65,0.65,0.007242956540259342,14.26,38,0.38
qfa-0-3481,52.44437902507273,0.0073237955279949266,45.21,59,0.59,0.006633242093135837,12.150000000000002,30,0.3
qfa-0-3517,50.50047209777055,0.007521739082747067,39.24,65,0.65,0.008216026487677174,23.509999999999998,35,0.35
qfa-0-3535,47.41297049504708,0.008565555604485907,40.63,63,0.63,0.008075264433177024,4.83,30,0.3
qfa-0-3553,47.557204930905,0.00794433065644979,33.89,67,0.67,0.00810355424623541,10.7,38,0.38
qfa-0-3571,49.99878981668506,0.009379131429166056,48.58,70,0.7,0.008178637379948636,10.010000000000002,25,0.25
qfa-0-3608,57.62374622433352,0.005695894052971719,39.83,68,0.68,0.006011162295367236,23.119999999999997,39,0.39
qfa-0-3609,63.51686513309552,0.008468088494314081,45.49999999999999,65,0.65,0.00815291154863047,15.030000000000001,34,0.34
qfa-0-3610,55.41745081549958,0.00822263386698915,49.099999999999994,77,0.77,0.006369749553671122,7.82,37,0.37
qfa-0-3611,39.0516854061592,0.008786199000148013,44.11,73,0.73,0.008743846824151448,6.37,33,0.33
qfa-0-3612,18.687561769940576,0.009711890404716091,50.779999999999994,70,0.7,0.008314692951614858,8.860000000000003,35,0.35
qfa-0-3613,36.549799972608724,0.007887975634321488,38.33,65,0.65,0.007237855607007638,12.89,28,0.28
qfa-0-3614,35.1564344982488,0.00814687760910569,43.24,65,0.65,0.0076064629676227844,7.95,33,0.33
qfa-0-3615,53.0064383500593,0.007787673212033813,37.97,60,0.6,0.007712764396678793,24.54,48,0.48
qfa-0-3616,57.381962858156314,0.009102142159861657,38.970000000000006,65,0.65,0.008884620043455041,15.279999999999998,41,0.41
qfa-0-3617,55.073420282819484,0.007895849246713514,42.71,64,0.64,0.007436000893862859,21.219999999999995,35,0.35
qfa-0-3618,48.786354826809045,0.007703870118600691,42.470000000000006,56,0.56,0.006833074221895573,-0.8300000000000004,33,0.33
qfa-0-3619,43.302045877482875,0.008975871685483373,45.339999999999996,67,0.67,0.008814307590783634,14.290000000000001,40,0.4
qfa-0-3620,19.54842077927603,0.00885159172524318,36.68,62,0.62,0.00938696749744853,20.240000000000002,42,0.42
qfa-0-3621,43.27004734928147,0.008819041767100513,53.57000000000001,71,0.71,0.007060421185485564,7.68,40,0.4
qfa-0-3622,43.87283131897728,0.008887554143094067,40.910000000000004,63,0.63,0.007869821069971899,15.45,33,0.33
qfa-0-3623,40.36149098507829,0.00881999386394191,47.79,62,0.62,0.008710730426536214,18.98,33,0.33
qfa-0-3624,34.61201714484435,0.009546255000482595,45.14,71,0.71,0.008391451315671148,11.34,29,0.29
qfa-0-3626,32.653414356533936,0.008836118884684349,53.45000000000001,76,0.76,0.008049386941531338,5.319999999999999,40,0.4
qfa-0-3627,42.69153096448582,0.00819927079712233,49.3,66,0.66,0.007910195701255054,11.540000000000003,38,0.38
qfa-0-3628,43.16361857422639,0.008738696785478164,42.9,59,0.59,0.008466483747506375,6.56,35,0.35
qfa-0-3629,46.928517296967236,0.009204241964771357,39.739999999999995,59,0.59,0.008494748673844536,15.51,36,0.36
qfa-0-3630,54.897256721562044,0.0086330926839041,44.57,63,0.63,0.008282280520153831,12.41,31,0.31
qfa-0-3631,37.801221512953965,0.008861668407967264,33.23,64,0.64,0.00782000768776173,9.600000000000001,27,0.27
qfa-0-3632,27.510600310532244,0.008495414469492795,43.64,67,0.67,0.008302508586626334,10.110000000000001,26,0.26
